ticker,name_cn,date,close,turnover_rate
000300.SH,沪深300,2026-05-08,4871.9122,2.3735
000300.SH,沪深300,2026-05-15,4859.5927,4.2555
000300.SH,沪深300,2026-05-22,4845.0956,3.8313
000300.SH,沪深300,2026-05-29,4892.1213,4.447
000300.SH,沪深300,2026-06-05,4816.9199,4.3841
000300.SH,沪深300,2026-06-12,4777.3206,4.2369
000300.SH,沪深300,2026-06-18,4941.5986,3.666
000300.SH,沪深300,2026-06-26,4868.2205,5.1436
000300.SH,沪深300,2026-07-03,4842.1737,4.8404
000300.SH,沪深300,2026-07-10,4780.7867,4.1024
000300.SH,沪深300,2026-07-17,4529.0953,4.1711
000300.SH,沪深300,2026-07-24,4649.1917,4.2784
000300.SH,沪深300,2026-07-31,4588.1968,3.65
000300.SH,沪深300,2026-08-07,4694.4365,3.6951
000300.SH,沪深300,2026-08-14,4665.8812,2.9904
000300.SH,沪深300,2026-08-21,4618.8952,3.0179
000300.SH,沪深300,2026-08-28,4609.1764,2.8233
801010.SL,农林牧渔,2025-06-06,2682.22,8.0894
801010.SL,农林牧渔,2025-06-13,2725.63,12.2845
801010.SL,农林牧渔,2025-06-20,2640.23,8.9242
801010.SL,农林牧渔,2025-06-27,2661.46,7.6149
801010.SL,农林牧渔,2025-07-04,2729.26,10.7961
801010.SL,农林牧渔,2025-07-11,2759.14,11.0753
801010.SL,农林牧渔,2025-07-18,2755.32,9.4681
801010.SL,农林牧渔,2025-07-25,2855.04,15.5799
801010.SL,农林牧渔,2025-08-01,2770.21,11.6634
801010.SL,农林牧渔,2025-08-08,2839.92,9.5261
801010.SL,农林牧渔,2025-08-15,2835.81,10.9219
801010.SL,农林牧渔,2025-08-22,2941.27,13.8261
801010.SL,农林牧渔,2025-08-29,3000.65,17.163
801010.SL,农林牧渔,2025-09-05,2960.93,12.4569
801010.SL,农林牧渔,2025-09-12,3103.24,13.732
801010.SL,农林牧渔,2025-09-19,3019.39,13.1215
801010.SL,农林牧渔,2025-09-26,2959.8,9.5582
801010.SL,农林牧渔,2025-09-30,2964.24,3.3376
801010.SL,农林牧渔,2025-10-10,2994.84,4.1706
801010.SL,农林牧渔,2025-10-17,2928.93,11.8
801010.SL,农林牧渔,2025-10-24,2889.08,10.2765
801010.SL,农林牧渔,2025-10-31,2946.64,11.0586
801010.SL,农林牧渔,2025-11-07,2969.92,13.1088
801010.SL,农林牧渔,2025-11-14,3050.01,14.64
801010.SL,农林牧渔,2025-11-21,2944.88,18.6766
801010.SL,农林牧渔,2025-11-28,2991.22,17.3764
801010.SL,农林牧渔,2025-12-05,2946.58,16.0813
801010.SL,农林牧渔,2025-12-12,2944.1,17.1607
801010.SL,农林牧渔,2025-12-19,2969.78,15.858
801010.SL,农林牧渔,2025-12-26,2977.31,15.593
801010.SL,农林牧渔,2025-12-31,2981.2,8.6706
801010.SL,农林牧渔,2026-01-09,3010.28,14.0269
801010.SL,农林牧渔,2026-01-16,2911.83,14.8666
801010.SL,农林牧渔,2026-01-23,2923.59,13.0373
801010.SL,农林牧渔,2026-01-30,2976.84,21.4089
801010.SL,农林牧渔,2026-02-06,2919.55,17.3513
801010.SL,农林牧渔,2026-02-13,2858.13,10.8403
801010.SL,农林牧渔,2026-02-27,2972.6,10.4996
801010.SL,农林牧渔,2026-03-06,3035.73,22.1676
801010.SL,农林牧渔,2026-03-13,3066.53,18.2295
801010.SL,农林牧渔,2026-03-20,2928.56,15.3488
801010.SL,农林牧渔,2026-03-27,2842.41,12.6988
801010.SL,农林牧渔,2026-04-03,2763.68,13.0578
801010.SL,农林牧渔,2026-04-10,2802.33,9.2941
801010.SL,农林牧渔,2026-04-17,2869.77,14.4749
801010.SL,农林牧渔,2026-04-24,2779.36,12.5162
801010.SL,农林牧渔,2026-04-30,2853.0,10.2806
801010.SL,农林牧渔,2026-05-08,2825.31,7.3768
801010.SL,农林牧渔,2026-05-15,2737.43,13.9411
801010.SL,农林牧渔,2026-05-22,2564.74,10.0792
801010.SL,农林牧渔,2026-05-29,2480.48,9.0559
801010.SL,农林牧渔,2026-06-05,2379.55,9.2202
801010.SL,农林牧渔,2026-06-12,2373.88,9.5302
801010.SL,农林牧渔,2026-06-18,2277.95,7.5536
801010.SL,农林牧渔,2026-06-26,2192.92,11.1207
801010.SL,农林牧渔,2026-07-03,2340.46,12.7051
