ticker,name_cn,date,close,turnover_rate
HSCIIG.HK,工业,2025-11-21,1188.06,5.642
HSCIIG.HK,工业,2025-11-28,1210.96,3.538
HSCIIG.HK,工业,2025-12-05,1252.16,3.7352
HSCIIG.HK,工业,2025-12-12,1241.02,6.0546
HSCIIG.HK,工业,2025-12-19,1214.96,4.2143
HSCIIG.HK,工业,2025-12-26,1224.51,1.3698
HSCIIG.HK,工业,2025-12-31,1235.44,2.1243
HSCIIG.HK,工业,2026-01-09,1255.73,4.08
HSCIIG.HK,工业,2026-01-16,1268.9,13.0146
HSCIIG.HK,工业,2026-01-23,1290.89,7.488
HSCIIG.HK,工业,2026-01-30,1295.8,5.3102
HSCIIG.HK,工业,2026-02-06,1317.93,4.916
HSCIIG.HK,工业,2026-02-13,1369.84,4.2722
HSCIIG.HK,工业,2026-02-27,1410.33,4.0096
HSCIIG.HK,工业,2026-03-06,1368.36,14.5923
HSCIIG.HK,工业,2026-03-13,1366.94,4.4516
HSCIIG.HK,工业,2026-03-20,1363.26,3.7459
HSCIIG.HK,工业,2026-03-27,1332.38,3.3095
HSCIIG.HK,工业,2026-04-03,1349.09,2.4234
HSCIIG.HK,工业,2026-04-10,1428.5,1.6824
HSCIIG.HK,工业,2026-04-17,1422.15,2.7837
HSCIIG.HK,工业,2026-04-24,1433.52,2.2924
HSCIIG.HK,工业,2026-04-30,1403.83,2.1797
HSCIIG.HK,工业,2026-05-08,1462.82,2.4187
HSCIIG.HK,工业,2026-05-15,1444.68,3.0685
HSCIIG.HK,工业,2026-05-22,1444.45,2.9311
HSCIIG.HK,工业,2026-05-29,1444.45,2.5956
HSCIIG.HK,工业,2026-06-05,1416.91,3.0851
HSCIIG.HK,工业,2026-06-12,1405.97,3.2269
HSCIIG.HK,工业,2026-06-18,1483.23,2.4584
HSCIIG.HK,工业,2026-06-26,1407.59,3.4991
HSCIIG.HK,工业,2026-07-03,1395.88,2.165
HSCIIG.HK,工业,2026-07-10,1304.42,2.6368
HSCIIG.HK,工业,2026-07-17,1254.66,2.7533
HSCIIG.HK,工业,2026-07-24,1288.24,2.5059
HSCIIG.HK,工业,2026-07-31,1282.57,2.4724
HSCIIG.HK,工业,2026-08-07,1321.92,3.1933
HSCIIG.HK,工业,2026-08-14,1301.15,2.5336
HSCIIG.HK,工业,2026-08-21,1338.3,2.2878
HSCIIG.HK,工业,2026-08-28,1331.6,2.6158
HSCIM.HK,原材料,2025-06-06,8433.63,2.6341
HSCIM.HK,原材料,2025-06-13,9021.12,3.2681
HSCIM.HK,原材料,2025-06-20,8736.8,2.6838
HSCIM.HK,原材料,2025-06-27,9405.91,2.5748
HSCIM.HK,原材料,2025-07-04,9647.78,3.2597
HSCIM.HK,原材料,2025-07-11,9244.72,3.0167
HSCIM.HK,原材料,2025-07-18,9586.67,2.8415
HSCIM.HK,原材料,2025-07-25,10324.06,4.0735
HSCIM.HK,原材料,2025-08-01,9717.65,2.8733
HSCIM.HK,原材料,2025-08-08,10784.72,2.352
HSCIM.HK,原材料,2025-08-15,11377.98,2.6936
HSCIM.HK,原材料,2025-08-22,11133.04,3.6008
HSCIM.HK,原材料,2025-08-29,12154.07,4.3133
HSCIM.HK,原材料,2025-09-05,12957.97,3.5815
HSCIM.HK,原材料,2025-09-12,13770.43,3.1284
HSCIM.HK,原材料,2025-09-19,13445.14,3.7385
HSCIM.HK,原材料,2025-09-26,13784.94,3.5705
HSCIM.HK,原材料,2025-09-30,15172.4,2.5592
HSCIM.HK,原材料,2025-10-10,15336.05,3.5479
HSCIM.HK,原材料,2025-10-17,14531.87,5.1035
HSCIM.HK,原材料,2025-10-24,14763.93,3.0387
HSCIM.HK,原材料,2025-10-31,15002.89,3.0946
HSCIM.HK,原材料,2025-11-07,15368.36,3.274
HSCIM.HK,原材料,2025-11-14,15825.39,2.6998
HSCIM.HK,原材料,2025-11-21,14455.95,3.2311
HSCIM.HK,原材料,2025-11-28,15074.4,2.4217
HSCIM.HK,原材料,2025-12-05,16578.44,2.6488
HSCIM.HK,原材料,2025-12-12,16229.83,2.3963
HSCIM.HK,原材料,2025-12-19,16083.91,2.2914
HSCIM.HK,原材料,2025-12-26,16776.03,1.2047
HSCIM.HK,原材料,2025-12-31,17391.93,1.7831
HSCIM.HK,原材料,2026-01-09,18217.2,3.1519
HSCIM.HK,原材料,2026-01-16,18992.52,3.499
HSCIM.HK,原材料,2026-01-23,19771.11,3.3127
HSCIM.HK,原材料,2026-01-30,20001.55,5.1326
HSCIM.HK,原材料,2026-02-06,18758.18,4.112
HSCIM.HK,原材料,2026-02-13,19256.63,2.8752
HSCIM.HK,原材料,2026-02-27,20782.17,2.4979
HSCIM.HK,原材料,2026-03-06,19163.25,3.4793
HSCIM.HK,原材料,2026-03-13,18644.16,3.7932
HSCIM.HK,原材料,2026-03-20,16545.46,3.821
